demo_id,chassis,car_number,lap_number,actual_lap_time,predicted_lap_time,prediction_error,accx_can_mean,accx_can_std,accx_can_max,accy_can_mean,accy_can_std,accy_can_max,ath_mean,ath_std,ath_max,pbrake_r_mean,pbrake_r_std,pbrake_r_max,pbrake_f_mean,pbrake_f_std,pbrake_f_max,gear_mean,gear_std,gear_max,Steering_Angle_mean,Steering_Angle_std,Steering_Angle_max,nmot_mean,nmot_std,nmot_max,cornering_aggression,braking_intensity,throttle_consistency,track_length,track_corners,track_elevation,calculated_avg_speed_kmh,calculated_avg_speed_mps,calculated_top_speed_kmh,raw_accx_can_mean,raw_accy_can_mean,raw_ath_mean,raw_pbrake_f_mean,raw_pbrake_r_mean,raw_nmot_mean,raw_Steering_Angle_mean,raw_gear_mean,raw_cornering_gforce,raw_braking_gforce,raw_top_speed,raw_avg_speed,raw_rpm_peak,raw_throttle_usage,lap_efficiency,track,track_length_km,session_type,data_source,prediction_confidence
82,GR86-017,067,8,141.695,141.38719,0.3078082275390557,-0.24676271429692653,0.23949479792060052,0.7945714285714285,0.09603072761779677,0.6224009539040585,1.22725,55.92320495416403,33.465621452215075,100.03999999999999,5.3147619363589795,10.62970239592645,71.825,5.416769941318694,10.973576283512672,69.905,2.653533072168693,0.8460076972186417,4.0,-8.310125527840409,30.931336807680463,61.925000000000004,5749.573555771515,867.7487044740807,7194.0,1.22725,12.902910377730992,0.029880518457109224,4.05,12,50,102.89706764529447,28.582518790359575,123.47648117435335,-0.24676271429692653,0.09603072761779677,55.92320495416403,5.416769941318694,5.3147619363589795,5749.573555771515,-8.310125527840409,2.653533072168693,1.22725,-0.7945714285714285,123.47648117435335,102.89706764529447,7194.0,55.92320495416403,0.8333333333333334,sonoma,4.05,race,demo,0.95
83,GR86-004,078,6,114.003,114.50012,-0.4971220703124999,0.008853228453645121,0.22847876101025666,0.36133333333333334,-0.0603170107475132,0.6407118980596936,1.5074285714285713,53.834486907119754,35.678252493053385,100.055,4.943209932624414,9.802583090030994,55.06111111111111,4.760606845649207,9.660975716638424,57.65428571428571,2.8363974759808093,0.8588155509540712,5.0,-4.033967724795712,32.82878932617572,76.0,5676.9240119313945,1118.7678599087635,7299.0,1.5074285714285713,12.108157515559228,0.02802749301417389,4.05,12,50,127.89137127970316,35.525380911028655,153.4696455356438,0.008853228453645121,-0.0603170107475132,53.834486907119754,4.760606845649207,4.943209932624414,5676.9240119313945,-4.033967724795712,2.8363974759808093,1.5074285714285713,-0.36133333333333334,153.4696455356438,127.89137127970316,7299.0,53.834486907119754,0.8333333333333334,sonoma,4.05,race,demo,0.95
84,GR86-013,080,18,118.576,119.43557,-0.8595697631836003,-0.008464248631172629,0.24420291680764245,0.42325,-0.0736449382972994,0.6123538367393853,1.4111428571428573,56.02296436177265,32.903128178281854,100.037,5.465853289732449,9.3226575810859,56.83833333333333,5.503480811859061,9.158160628014917,51.303,2.7053368029553058,0.8328506513306065,4.142857142857143,-9.706283428660425,31.385957172967906,58.48571428571429,5707.235477802859,893.9886534084857,7168.0,1.4111428571428573,9.320225059095652,0.03039132337990475,4.05,12,50,122.9591148293078,34.15530967480772,147.55093779516935,-0.008464248631172629,-0.0736449382972994,56.02296436177265,5.503480811859061,5.465853289732449,5707.235477802859,-9.706283428660425,2.7053368029553058,1.4111428571428573,-0.42325,147.55093779516935,122.9591148293078,7168.0,56.02296436177265,0.8333333333333334,sonoma,4.05,race,demo,0.95
85,GR86-051,071,11,114.881,114.021324,0.8596758422851565,-0.009053930397398536,0.24080614820747312,0.34400000000000003,-0.06786662640660598,0.6511735925556713,1.4356666666666664,56.58254907435242,33.30511593158537,100.03,4.848062391762045,9.359336469554625,65.66,4.764578027563934,8.741938502618734,43.56,2.6695931981961394,0.8497512597995749,5.0,-10.256469404551513,31.03223870069565,61.970000000000006,5790.497757475084,805.8392412584719,7203.0,1.4356666666666664,9.14054911031789,0.03002451567916584,4.05,12,50,126.91393703049242,35.253871397359006,152.2967244365909,-0.009053930397398536,-0.06786662640660598,56.58254907435242,4.764578027563934,4.848062391762045,5790.497757475084,-10.256469404551513,2.6695931981961394,1.4356666666666664,-0.34400000000000003,152.2967244365909,126.91393703049242,7203.0,56.58254907435242,0.8333333333333334,sonoma,4.05,race,demo,0.95
86,GR86-037,003,2,128.116,129.49983,-1.3838321533202986,-0.004197362976238214,0.2426949069973543,0.3433333333333333,-0.06486506579118544,0.6183717059876765,1.4422000000000001,60.261538458177526,33.642878279603956,100.001,5.356003602493915,10.473305880631829,64.56272727272727,5.610309179276251,11.301875647360397,73.32666666666667,2.726120957634357,0.8922471971022767,4.571428571428571,-2.7352014102136426,30.94049197177432,68.65,5657.332716049383,954.3362856303702,7084.5,1.4422000000000001,13.06765753301877,0.029723089344495503,4.05,12,50,113.80311592619188,31.61197664616441,136.56373911143024,-0.004197362976238214,-0.06486506579118544,60.261538458177526,5.610309179276251,5.356003602493915,5657.332716049383,-2.7352014102136426,2.726120957634357,1.4422000000000001,-0.3433333333333333,136.56373911143024,113.80311592619188,7084.5,60.261538458177526,0.8333333333333335,sonoma,4.05,race,demo,0.95
87,GR86-061,051,17,115.464,116.16171,-0.6977126464843764,0.007893772847387613,0.23572365162533274,0.4124,-0.07458829182729368,0.6207707860565296,1.5094285714285716,51.65554377978889,33.195453648728524,100.035,5.585055135714563,11.789812955003898,76.048,5.644232599963192,11.596194441115562,91.8875,2.524693176780814,0.8447792030044462,4.090909090909091,-5.5366197993832005,37.70280803464848,422.53333333333336,5893.057602996255,897.7579324652619,7300.0,1.5094285714285716,16.27700867464684,0.03012369967532064,4.05,12,50,126.27312409062566,35.07586780295157,151.5277489087508,0.007893772847387613,-0.07458829182729368,51.65554377978889,5.644232599963192,5.585055135714563,5893.057602996255,-5.5366197993832005,2.524693176780814,1.5094285714285716,-0.4124,151.5277489087508,126.27312409062566,7300.0,51.65554377978889,0.8333333333333333,sonoma,4.05,race,demo,0.95
88,GR86-038,093,4,119.431,119.20144,0.22956109619140364,0.26055809891512505,0.24162499096506806,0.6088571428571429,-0.05652786756604567,0.625814148117624,1.44175,57.09072946469683,33.641436925148284,99.7957142857143,5.397293907474606,10.126405082206883,67.945,5.639192492217145,10.551180714221937,68.08749999999999,2.5611637025525913,0.8797650392625458,4.0,-8.192366209150931,33.69473880337055,72.56666666666666,5905.761501831502,786.438335041051,7287.0,1.44175,12.071839763262224,0.029724362780999474,4.05,12,50,122.07885724811817,33.910793680032825,146.4946286977418,0.26055809891512505,-0.05652786756604567,57.09072946469683,5.639192492217145,5.397293907474606,5905.761501831502,-8.192366209150931,2.5611637025525913,1.44175,-0.6088571428571429,146.4946286977418,122.07885724811817,7287.0,57.09072946469683,0.8333333333333334,sonoma,4.05,race,demo,0.95
89,GR86-040,003,1,153.956,153.38312,0.5728823242187389,0.00781648865719127,0.24408536578857787,0.3556,-0.07389347225819448,0.6111668381435028,1.4175,60.01663130553068,32.09547551877798,100.056,5.522064792820348,9.45397435134604,54.760000000000005,5.833664424224105,9.852269946385672,50.828,2.7994805708694597,0.7469399541302284,4.3,-4.793811372934739,32.6070808534423,79.85000000000001,5612.207851851852,898.9388800954816,7273.0,1.4175,8.711383603995206,0.031156068815560514,4.05,12,50,94.7023824988958,26.30621736080439,113.64285899867495,0.00781648865719127,-0.07389347225819448,60.01663130553068,5.833664424224105,5.522064792820348,5612.207851851852,-4.793811372934739,2.7994805708694597,1.4175,-0.3556,113.64285899867495,94.7023824988958,7273.0,60.01663130553068,0.8333333333333334,sonoma,4.05,race,demo,0.95
90,GR86-040,003,6,117.865,117.8316,0.033403625488276134,0.00781648865719127,0.24408536578857787,0.3556,-0.07389347225819448,0.6111668381435028,1.4175,60.01663130553068,32.09547551877798,100.056,5.522064792820348,9.45397435134604,54.760000000000005,5.833664424224105,9.852269946385672,50.828,2.7994805708694597,0.7469399541302284,4.3,-4.793811372934739,32.6070808534423,79.85000000000001,5612.207851851852,898.9388800954816,7273.0,1.4175,8.711383603995206,0.031156068815560514,4.05,12,50,123.70084418614518,34.36134560726255,148.4410130233742,0.00781648865719127,-0.07389347225819448,60.01663130553068,5.833664424224105,5.522064792820348,5612.207851851852,-4.793811372934739,2.7994805708694597,1.4175,-0.3556,148.4410130233742,123.70084418614518,7273.0,60.01663130553068,0.8333333333333334,sonoma,4.05,race,demo,0.95
91,GR86-037,003,11,115.71,117.459885,-1.7498846435546938,-0.004197362976238214,0.2426949069973543,0.3433333333333333,-0.06486506579118544,0.6183717059876765,1.4422000000000001,60.261538458177526,33.642878279603956,100.001,5.356003602493915,10.473305880631829,64.56272727272727,5.610309179276251,11.301875647360397,73.32666666666667,2.726120957634357,0.8922471971022767,4.571428571428571,-2.7352014102136426,30.94049197177432,68.65,5657.332716049383,954.3362856303702,7084.5,1.4422000000000001,13.06765753301877,0.029723089344495503,4.05,12,50,126.00466683951257,35.00129634430905,151.20560020741507,-0.004197362976238214,-0.06486506579118544,60.261538458177526,5.610309179276251,5.356003602493915,5657.332716049383,-2.7352014102136426,2.726120957634357,1.4422000000000001,-0.3433333333333333,151.20560020741507,126.00466683951257,7084.5,60.261538458177526,0.8333333333333334,sonoma,4.05,race,demo,0.95
92,GR86-029,014,6,115.486,115.237434,0.24856561279297296,0.014367340263966882,0.23555734690501728,0.36428571428571427,-0.06288868082277804,0.6383667381536282,1.5274999999999999,58.41816167856071,35.18685983756468,100.07666666666667,5.161192239894527,10.357969792502757,67.2625,4.843354233266733,9.686360872110368,64.334,2.846708533236311,0.8470762873133737,5.0,-12.196518799903195,31.494682669051528,71.56,5677.794482496195,1022.9440437566128,7303.0,1.5274999999999999,13.280201426685746,0.028418892328667667,4.05,12,50,126.24906915123911,35.069185875344196,151.49888298148693,0.014367340263966882,-0.06288868082277804,58.41816167856071,4.843354233266733,5.161192239894527,5677.794482496195,-12.196518799903195,2.846708533236311,1.5274999999999999,-0.36428571428571427,151.49888298148693,126.24906915123911,7303.0,58.41816167856071,0.8333333333333334,sonoma,4.05,race,demo,0.95
93,GR86-008,113,22,116.554,115.22676,1.3272391357421895,0.010374697045249941,0.24020863566410677,0.35875,-0.0678901026821028,0.6184616352245141,1.4566666666666668,59.22891375409569,34.21171026916336,100.04833333333333,5.258611113960931,9.924582165463255,59.609,4.907956432135091,9.826676970112988,73.13375,2.5579070131600847,0.857350086283984,4.0,-7.453148041984644,28.83019321018953,71.33333333333333,5832.474640967499,882.5205545335876,7200.0,1.4566666666666668,14.89802384907119,0.029228903297419298,4.05,12,50,125.0922319268322,34.74784220189783,150.11067831219864,0.010374697045249941,-0.0678901026821028,59.22891375409569,4.907956432135091,5.258611113960931,5832.474640967499,-7.453148041984644,2.5579070131600847,1.4566666666666668,-0.35875,150.11067831219864,125.0922319268322,7200.0,59.22891375409569,0.8333333333333333,sonoma,4.05,race,demo,0.95
94,GR86-009,005,9,139.114,137.26709,1.8469101562500043,0.01030506980552732,0.1927516826811709,0.382,-0.02342746937476104,0.44106095270613777,1.5403333333333336,34.28334277839535,34.48298683079043,100.03777777777778,3.090557704414322,8.040455194976557,59.30214285714286,3.073864574986444,7.626887006364779,64.90142857142857,1.4338514751709197,1.4109932025447904,4.0,60.576333279994635,77.63085198526046,371.68125000000003,3053.3671933784804,2930.202587067211,7271.0,1.5403333333333336,21.10708520283847,0.028998967112094747,4.05,12,50,104.80613022413272,29.112813951147977,125.76735626895925,0.01030506980552732,-0.02342746937476104,34.28334277839535,3.073864574986444,3.090557704414322,3053.3671933784804,60.576333279994635,1.4338514751709197,1.5403333333333336,-0.382,125.76735626895925,104.80613022413272,7271.0,34.28334277839535,0.8333333333333334,sonoma,4.05,race,demo,0.95
95,GR86-047,021,17,115.402,115.687965,-0.2859653930664052,0.00492201230685519,0.23843828580634183,0.3618181818181818,-0.08952336438290089,0.6158053152104789,1.454625,55.86902767358316,32.87614061476409,100.02555555555556,5.791520046545668,10.860802276848817,82.43,5.908493321975585,11.098611575070548,60.81444444444445,2.8645560196813324,0.872239193478147,5.0,-4.33560598640134,30.714625559450315,71.3875,5556.94534368071,1076.5214322497643,7297.0,1.454625,10.290974391712105,0.030416270432926017,4.05,12,50,126.34096462799606,35.09471239666557,151.60915755359525,0.00492201230685519,-0.08952336438290089,55.86902767358316,5.908493321975585,5.791520046545668,5556.94534368071,-4.33560598640134,2.8645560196813324,1.454625,-0.3618181818181818,151.60915755359525,126.34096462799606,7297.0,55.86902767358316,0.8333333333333335,sonoma,4.05,race,demo,0.95
96,GR86-013,080,6,117.688,117.919876,-0.2318760986328101,-0.008464248631172629,0.24420291680764245,0.42325,-0.0736449382972994,0.6123538367393853,1.4111428571428573,56.02296436177265,32.903128178281854,100.037,5.465853289732449,9.3226575810859,56.83833333333333,5.503480811859061,9.158160628014917,51.303,2.7053368029553058,0.8328506513306065,4.142857142857143,-9.706283428660425,31.385957172967906,58.48571428571429,5707.235477802859,893.9886534084857,7168.0,1.4111428571428573,9.320225059095652,0.03039132337990475,4.05,12,50,123.8868873631976,34.41302426755489,148.66426483583712,-0.008464248631172629,-0.0736449382972994,56.02296436177265,5.503480811859061,5.465853289732449,5707.235477802859,-9.706283428660425,2.7053368029553058,1.4111428571428573,-0.42325,148.66426483583712,123.8868873631976,7168.0,56.02296436177265,0.8333333333333334,sonoma,4.05,race,demo,0.95
97,GR86-050,050,12,114.06,114.69414,-0.6341375732421852,-0.005736651135417476,0.21369667958323524,0.40775,-0.06662062442634505,0.6382853080934507,1.4991999999999999,53.69574150829465,34.87989758675787,100.03399999999999,4.236420369225455,8.084654012602611,50.197500000000005,4.327285966659067,8.12997527935922,52.593333333333334,2.715636859620778,0.7786469032661406,4.4,-4.800148863978373,38.53576077530302,84.93333333333334,5770.25766951942,906.9810411073805,7302.0,1.4991999999999999,12.151076370291046,0.02866898701539259,4.05,12,50,127.82745923198316,35.507627564439765,153.39295107837978,-0.005736651135417476,-0.06662062442634505,53.69574150829465,4.327285966659067,4.236420369225455,5770.25766951942,-4.800148863978373,2.715636859620778,1.4991999999999999,-0.40775,153.39295107837978,127.82745923198316,7302.0,53.69574150829465,0.8333333333333334,sonoma,4.05,race,demo,0.95
98,GR86-028,089,17,115.471,115.58273,-0.11173315429687136,0.004084786323971658,0.24410701752968447,0.42300000000000004,-0.07435567634813449,0.6256468205041891,1.452111111111111,57.95682355986076,33.58023936617271,100.11500000000001,6.963858329888944,12.761012798541078,73.70100000000001,6.4365512306675665,12.71512594946875,94.02499999999999,2.5406272665514806,0.8491124879571715,4.833333333333333,-11.01806903388615,32.36184911562037,62.64,5895.762817638266,786.7574289080974,7343.0,1.452111111111111,14.605709008120733,0.029778531670493585,4.05,12,50,126.26546925201998,35.07374145889444,151.51856310242397,0.004084786323971658,-0.07435567634813449,57.95682355986076,6.4365512306675665,6.963858329888944,5895.762817638266,-11.01806903388615,2.5406272665514806,1.452111111111111,-0.42300000000000004,151.51856310242397,126.26546925201998,7343.0,57.95682355986076,0.8333333333333334,sonoma,4.05,race,demo,0.95
99,GR86-002,002,8,153.215,152.17184,1.0431555175781284,0.004823128978441854,0.22898789263492678,0.3614285714285714,-0.06652562731946048,0.6576245782415536,1.62675,57.699589744466266,34.773705382271416,100.00428571428571,6.823110271466835,15.13407623759478,114.43800000000002,6.325186502255703,13.970634758201266,89.3107142857143,2.5385188979227795,0.8038692466807508,4.0,-5.6706677310674545,30.328332012946422,77.35714285714286,5922.937766645119,792.2521902145988,7235.0,1.62675,14.117622718500177,0.02875653406713872,4.05,12,50,95.1603955226316,26.433443200731,114.19247462715792,0.004823128978441854,-0.06652562731946048,57.699589744466266,6.325186502255703,6.823110271466835,5922.937766645119,-5.6706677310674545,2.5385188979227795,1.62675,-0.3614285714285714,114.19247462715792,95.1603955226316,7235.0,57.699589744466266,0.8333333333333334,sonoma,4.05,race,demo,0.95
100,GR86-032,015,5,116.005,116.86721,-0.8622103881835983,-0.002547755172864823,0.24036768810328094,0.3686,-0.05495677619539139,0.6233451780051534,1.547,54.13208429358175,33.85864094297255,100.092,5.30275415672077,9.351439079094638,51.97333333333333,4.774831426663841,8.80518185075656,54.8,2.740208246261851,0.7986949367879276,4.0,-9.642763703471815,30.54908348724475,85.3,5665.728294573643,944.4238560498843,7576.0,1.547,11.474441851956353,0.029533685891242348,4.05,12,50,125.68423774837292,34.91228826343692,150.8210852980475,-0.002547755172864823,-0.05495677619539139,54.13208429358175,4.774831426663841,5.30275415672077,5665.728294573643,-9.642763703471815,2.740208246261851,1.547,-0.3686,150.8210852980475,125.68423774837292,7576.0,54.13208429358175,0.8333333333333334,sonoma,4.05,race,demo,0.95
101,GR86-040,003,10,119.601,120.225296,-0.6242960205078134,0.00781648865719127,0.24408536578857787,0.3556,-0.07389347225819448,0.6111668381435028,1.4175,60.01663130553068,32.09547551877798,100.056,5.522064792820348,9.45397435134604,54.760000000000005,5.833664424224105,9.852269946385672,50.828,2.7994805708694597,0.7469399541302284,4.3,-4.793811372934739,32.6070808534423,79.85000000000001,5612.207851851852,898.9388800954816,7273.0,1.4175,8.711383603995206,0.031156068815560514,4.05,12,50,121.90533523967191,33.86259312213109,146.28640228760628,0.00781648865719127,-0.07389347225819448,60.01663130553068,5.833664424224105,5.522064792820348,5612.207851851852,-4.793811372934739,2.7994805708694597,1.4175,-0.3556,146.28640228760628,121.90533523967191,7273.0,60.01663130553068,0.8333333333333335,sonoma,4.05,race,demo,0.95
102,GR86-022,013,6,115.781,115.5246,0.2564028320312559,0.014125867186255085,0.23469206412548319,0.38111111111111107,-0.05220336154051088,0.6263866410403843,1.5773333333333335,59.57472135661601,33.79515282638187,100.06181818181818,5.4662321422276285,10.269373269081422,60.090999999999994,5.284254980674371,10.186726404179538,70.023,2.6872486379132567,0.835158655053276,4.375,-0.41943762237907095,29.982841733806957,86.82000000000001,5752.126571864444,917.2339503305826,7302.0,1.5773333333333335,13.248745851626902,0.02958916670596253,4.05,12,50,125.92739741408349,34.97983261502319,151.1128768969002,0.014125867186255085,-0.05220336154051088,59.57472135661601,5.284254980674371,5.4662321422276285,5752.126571864444,-0.41943762237907095,2.6872486379132567,1.5773333333333335,-0.38111111111111107,151.1128768969002,125.92739741408349,7302.0,59.57472135661601,0.8333333333333333,sonoma,4.05,race,demo,0.95
103,GR86-008,113,3,119.69,122.32423,-2.6342263793945335,0.010374697045249941,0.24020863566410677,0.35875,-0.0678901026821028,0.6184616352245141,1.4566666666666668,59.22891375409569,34.21171026916336,100.04833333333333,5.258611113960931,9.924582165463255,59.609,4.907956432135091,9.826676970112988,73.13375,2.5579070131600847,0.857350086283984,4.0,-7.453148041984644,28.83019321018953,71.33333333333333,5832.474640967499,882.5205545335876,7200.0,1.4566666666666668,14.89802384907119,0.029228903297419298,4.05,12,50,121.81468794385495,33.837413317737486,146.17762553262594,0.010374697045249941,-0.0678901026821028,59.22891375409569,4.907956432135091,5.258611113960931,5832.474640967499,-7.453148041984644,2.5579070131600847,1.4566666666666668,-0.35875,146.17762553262594,121.81468794385495,7200.0,59.22891375409569,0.8333333333333334,sonoma,4.05,race,demo,0.95
104,GR86-016,055,12,114.029,114.85589,-0.8268883666992224,0.007730148686501301,0.23927291474981138,0.4190833333333333,-0.0628519494702258,0.6223582792131122,1.5110000000000001,57.34596639115297,34.146265741455764,99.73133333333334,5.420090169201306,9.418822654406753,55.575714285714284,5.4766710471444755,9.464289953084625,63.971428571428575,2.6281816964452323,0.864336479925473,4.555555555555555,-8.809458627465013,32.58106643480747,81.65714285714286,5869.317555555555,813.1816916330724,7280.0,1.5110000000000001,11.678581649180458,0.029284921597279495,4.05,12,50,127.86221049031387,35.517280691753854,153.43465258837665,0.007730148686501301,-0.0628519494702258,57.34596639115297,5.4766710471444755,5.420090169201306,5869.317555555555,-8.809458627465013,2.6281816964452323,1.5110000000000001,-0.4190833333333333,153.43465258837665,127.86221049031387,7280.0,57.34596639115297,0.8333333333333333,sonoma,4.05,race,demo,0.95
105,GR86-047,021,18,114.563,115.25042,-0.6874196166992164,0.00492201230685519,0.23843828580634183,0.3618181818181818,-0.08952336438290089,0.6158053152104789,1.454625,55.86902767358316,32.87614061476409,100.02555555555556,5.791520046545668,10.860802276848817,82.43,5.908493321975585,11.098611575070548,60.81444444444445,2.8645560196813324,0.872239193478147,5.0,-4.33560598640134,30.714625559450315,71.3875,5556.94534368071,1076.5214322497643,7297.0,1.454625,10.290974391712105,0.030416270432926017,4.05,12,50,127.26622033291726,35.35172787025479,152.7194643995007,0.00492201230685519,-0.08952336438290089,55.86902767358316,5.908493321975585,5.791520046545668,5556.94534368071,-4.33560598640134,2.8645560196813324,1.454625,-0.3618181818181818,152.7194643995007,127.26622033291726,7297.0,55.86902767358316,0.8333333333333334,sonoma,4.05,race,demo,0.95
106,GR86-028,089,15,139.753,139.79538,-0.0423796386718891,0.004084786323971658,0.24410701752968447,0.42300000000000004,-0.07435567634813449,0.6256468205041891,1.452111111111111,57.95682355986076,33.58023936617271,100.11500000000001,6.963858329888944,12.761012798541078,73.70100000000001,6.4365512306675665,12.71512594946875,94.02499999999999,2.5406272665514806,0.8491124879571715,4.833333333333333,-11.01806903388615,32.36184911562037,62.64,5895.762817638266,786.7574289080974,7343.0,1.452111111111111,14.605709008120733,0.029778531670493585,4.05,12,50,104.32691963678778,28.979699899107715,125.19230356414533,0.004084786323971658,-0.07435567634813449,57.95682355986076,6.4365512306675665,6.963858329888944,5895.762817638266,-11.01806903388615,2.5406272665514806,1.452111111111111,-0.42300000000000004,125.19230356414533,104.32691963678778,7343.0,57.95682355986076,0.8333333333333334,sonoma,4.05,race,demo,0.95
107,GR86-028,089,22,114.069,114.56206,-0.4930574951171849,0.004084786323971658,0.24410701752968447,0.42300000000000004,-0.07435567634813449,0.6256468205041891,1.452111111111111,57.95682355986076,33.58023936617271,100.11500000000001,6.963858329888944,12.761012798541078,73.70100000000001,6.4365512306675665,12.71512594946875,94.02499999999999,2.5406272665514806,0.8491124879571715,4.833333333333333,-11.01806903388615,32.36184911562037,62.64,5895.762817638266,786.7574289080974,7343.0,1.452111111111111,14.605709008120733,0.029778531670493585,4.05,12,50,127.81737369486889,35.50482602635247,153.38084843384266,0.004084786323971658,-0.07435567634813449,57.95682355986076,6.4365512306675665,6.963858329888944,5895.762817638266,-11.01806903388615,2.5406272665514806,1.452111111111111,-0.42300000000000004,153.38084843384266,127.81737369486889,7343.0,57.95682355986076,0.8333333333333334,sonoma,4.05,race,demo,0.95
108,GR86-038,093,1,152.196,152.64642,-0.45042333984375205,0.26055809891512505,0.24162499096506806,0.6088571428571429,-0.05652786756604567,0.625814148117624,1.44175,57.09072946469683,33.641436925148284,99.7957142857143,5.397293907474606,10.126405082206883,67.945,5.639192492217145,10.551180714221937,68.08749999999999,2.5611637025525913,0.8797650392625458,4.0,-8.192366209150931,33.69473880337055,72.56666666666666,5905.761501831502,786.438335041051,7287.0,1.44175,12.071839763262224,0.029724362780999474,4.05,12,50,95.79752424505244,26.610423401403455,114.95702909406293,0.26055809891512505,-0.05652786756604567,57.09072946469683,5.639192492217145,5.397293907474606,5905.761501831502,-8.192366209150931,2.5611637025525913,1.44175,-0.6088571428571429,114.95702909406293,95.79752424505244,7287.0,57.09072946469683,0.8333333333333334,sonoma,4.05,race,demo,0.95
109,GR86-016,055,16,116.0,115.52568,0.4743194580078125,0.007730148686501301,0.23927291474981138,0.4190833333333333,-0.0628519494702258,0.6223582792131122,1.5110000000000001,57.34596639115297,34.146265741455764,99.73133333333334,5.420090169201306,9.418822654406753,55.575714285714284,5.4766710471444755,9.464289953084625,63.971428571428575,2.6281816964452323,0.864336479925473,4.555555555555555,-8.809458627465013,32.58106643480747,81.65714285714286,5869.317555555555,813.1816916330724,7280.0,1.5110000000000001,11.678581649180458,0.029284921597279495,4.05,12,50,125.68965517241381,34.91379310344828,150.82758620689657,0.007730148686501301,-0.0628519494702258,57.34596639115297,5.4766710471444755,5.420090169201306,5869.317555555555,-8.809458627465013,2.6281816964452323,1.5110000000000001,-0.4190833333333333,150.82758620689657,125.68965517241381,7280.0,57.34596639115297,0.8333333333333334,sonoma,4.05,race,demo,0.95
110,GR86-061,051,8,144.778,144.24593,0.5320740966796791,0.007893772847387613,0.23572365162533274,0.4124,-0.07458829182729368,0.6207707860565296,1.5094285714285716,51.65554377978889,33.195453648728524,100.035,5.585055135714563,11.789812955003898,76.048,5.644232599963192,11.596194441115562,91.8875,2.524693176780814,0.8447792030044462,4.090909090909091,-5.5366197993832005,37.70280803464848,422.53333333333336,5893.057602996255,897.7579324652619,7300.0,1.5094285714285716,16.27700867464684,0.03012369967532064,4.05,12,50,100.70590835624198,27.973863432289438,120.84709002749037,0.007893772847387613,-0.07458829182729368,51.65554377978889,5.644232599963192,5.585055135714563,5893.057602996255,-5.5366197993832005,2.524693176780814,1.5094285714285716,-0.4124,120.84709002749037,100.70590835624198,7300.0,51.65554377978889,0.8333333333333334,sonoma,4.05,race,demo,0.95
111,GR86-016,055,4,114.98,115.21852,-0.23852111816405852,0.007730148686501301,0.23927291474981138,0.4190833333333333,-0.0628519494702258,0.6223582792131122,1.5110000000000001,57.34596639115297,34.146265741455764,99.73133333333334,5.420090169201306,9.418822654406753,55.575714285714284,5.4766710471444755,9.464289953084625,63.971428571428575,2.6281816964452323,0.864336479925473,4.555555555555555,-8.809458627465013,32.58106643480747,81.65714285714286,5869.317555555555,813.1816916330724,7280.0,1.5110000000000001,11.678581649180458,0.029284921597279495,4.05,12,50,126.80466168029221,35.223517133414504,152.16559401635064,0.007730148686501301,-0.0628519494702258,57.34596639115297,5.4766710471444755,5.420090169201306,5869.317555555555,-8.809458627465013,2.6281816964452323,1.5110000000000001,-0.4190833333333333,152.16559401635064,126.80466168029221,7280.0,57.34596639115297,0.8333333333333335,sonoma,4.05,race,demo,0.95
112,GR86-024,041,9,141.915,142.74944,-0.8344354248046955,-0.0005269054032085082,0.23613454566643038,0.41344444444444445,-0.07203956973083198,0.6235871499731019,1.4534,54.911258077130306,32.79129907951829,100.045,4.900609029525619,8.522505289632848,53.486428571428576,5.034667849382988,8.831853123192712,47.54,2.6244702538711455,0.8212904754893133,4.0,-8.57999845733441,32.18784747229807,67.53333333333333,5738.823096821878,898.6580917400784,7181.0,1.4534,9.440654431929023,0.030494964612730956,4.05,12,50,102.7375541697495,28.538209491597083,123.2850650036994,-0.0005269054032085082,-0.07203956973083198,54.911258077130306,5.034667849382988,4.900609029525619,5738.823096821878,-8.57999845733441,2.6244702538711455,1.4534,-0.41344444444444445,123.2850650036994,102.7375541697495,7181.0,54.911258077130306,0.8333333333333334,sonoma,4.05,race,demo,0.95
113,GR86-026,072,22,113.896,114.531975,-0.635974792480468,0.0020607003400127744,0.24335355055599356,0.3766363636363636,-0.06959542219611664,0.6230037638353614,1.452625,56.95523491498818,34.06233986580668,100.02222222222223,5.343154333041742,9.433047900274463,58.21,5.320906122735289,10.028659120975629,86.6725,2.5569128145517035,0.8191365444320783,4.333333333333333,-5.91216947378753,30.3834887587807,79.66666666666667,5851.19694957348,773.4501464970814,7274.0,1.452625,16.285988140552373,0.02935707431918078,4.05,12,50,128.01151928074736,35.558755355763154,153.61382313689683,0.0020607003400127744,-0.06959542219611664,56.95523491498818,5.320906122735289,5.343154333041742,5851.19694957348,-5.91216947378753,2.5569128145517035,1.452625,-0.3766363636363636,153.61382313689683,128.01151928074736,7274.0,56.95523491498818,0.8333333333333334,sonoma,4.05,race,demo,0.95
